Class,Obfuscation Level,FuzzyArcFace Similarity,ArcFace Similarity,FuzzyArcFace1 Similarity,FuzzyArcFace2 Similarity,FuzzyArcFace3 Similarity
075,10.0,,0.9644501,0.96131426,0.9611343,0.97226757
075,15.0,,0.94463634,0.9379022,0.9475079,0.9647473
075,20.0,,0.93034697,0.90717566,0.93706137,0.9551168
075,25.0,,0.8943644,0.8822002,0.9123045,0.92859155
075,30.0,,0.84421235,0.84137505,0.87690514,0.92014563
076,5.0,,0.9554132,0.9390594,0.958158,0.9719243
076,10.0,,0.8856576,0.8847352,0.8991798,0.92945904
076,15.0,,0.8629438,0.86478746,0.8592884,0.8813354
076,20.0,,0.8267243,0.8089547,0.78494424,0.86466545
076,25.0,,0.7970943,0.7760027,0.78205687,0.84703577
076,30.0,,0.7760975,0.76695615,0.7233732,0.822581
077,5.0,,0.90867287,0.88753587,0.9140672,0.933365
077,10.0,,0.7952355,0.77132493,0.7849702,0.87342393
077,15.0,,0.8046449,0.7779279,0.7749144,0.8416771
077,20.0,,0.79024017,0.7543956,0.72657806,0.7860869
077,25.0,,0.7213239,0.68319154,0.67492884,0.7510209
077,30.0,,0.6675636,0.6468543,0.6140987,0.7129174
078,5.0,,0.9204192,0.8940702,0.907644,0.94539636
078,10.0,,0.87220514,0.811165,0.8146706,0.89050895
078,15.0,,0.7948309,0.7450949,0.7488705,0.88328034
078,20.0,,0.78458714,0.643755,0.6819885,0.7577923
078,25.0,,0.74359465,0.64780855,0.66566104,0.7904203
078,30.0,,0.7088579,0.5915929,0.5871693,0.73942405
079,5.0,,0.95207405,0.91362214,0.9271931,0.94585717
079,10.0,,0.9140083,0.8465491,0.9054758,0.8899024
079,15.0,,0.86378396,0.83059424,0.8533442,0.8540022
079,20.0,,0.82838845,0.7522233,0.76657265,0.83517194
079,25.0,,0.8543281,0.7601477,0.73074687,0.79299444
079,30.0,,0.80802464,0.6734157,0.70148176,0.7585709
080,5.0,,0.9790973,0.9794799,0.9870531,0.9867457
080,10.0,,0.9640367,0.96047115,0.97986746,0.9743012
080,15.0,,0.9396661,0.9400307,0.9680156,0.96263844
080,20.0,,0.92643183,0.9184744,0.94938594,0.9506755
080,25.0,,0.9030798,0.89457697,0.9268523,0.919672
080,30.0,,0.8516093,0.86187893,0.90046215,0.8902303
081,5.0,,0.97847664,0.96915454,0.9689675,0.97929823
081,10.0,,0.9597365,0.9372834,0.94782966,0.9502688
081,15.0,,0.9337548,0.905998,0.93691134,0.94652337
081,20.0,,0.9162485,0.91919905,0.90740675,0.91945875
081,25.0,,0.89711976,0.875029,0.86828506,0.90356696
081,30.0,,0.8903631,0.8506226,0.84671605,0.88867474
082,5.0,,0.9661384,0.95297223,0.9542499,0.96853495
082,10.0,,0.93526936,0.9100664,0.9275479,0.9385939
082,15.0,,0.9061471,0.86702377,0.869374,0.91350174
082,20.0,,0.9056724,0.85280573,0.8493838,0.8753702
082,25.0,,0.8733072,0.8371675,0.8561189,0.8711868
082,30.0,,0.84638506,0.7669517,0.7790141,0.8311519
083,5.0,,0.98371524,0.9689635,0.9812208,0.98773646
083,10.0,,0.9668185,0.942746,0.952575,0.9689168
083,15.0,,0.93191093,0.92078686,0.94169927,0.9530332
083,20.0,,0.91918707,0.89239985,0.90433514,0.9374095
083,25.0,,0.9134451,0.86955523,0.91037965,0.93297
083,30.0,,0.88139474,0.8603192,0.8647515,0.8964648
084,5.0,,0.9780136,0.96515554,0.9762844,0.9816448
084,10.0,,0.9597335,0.93217677,0.94974947,0.95768046
084,15.0,,0.93043727,0.9012756,0.92054135,0.9259062
084,20.0,,0.9102745,0.88616973,0.90149677,0.9161294
084,25.0,,0.91553485,0.8894636,0.89945734,0.91033244
084,30.0,,0.90514755,0.8352141,0.85318553,0.8726709
085,5.0,,0.94958806,0.90896106,0.9109544,0.9233488
085,10.0,,0.9178845,0.8738564,0.86258864,0.9008922
085,15.0,,0.8929075,0.8196685,0.7774936,0.82845914
085,20.0,,0.8032632,0.75190955,0.74780744,0.81158966
085,25.0,,0.8334908,0.73254585,0.7456786,0.7393928
085,30.0,,0.80960196,0.6799879,0.7406824,0.75918925
086,5.0,,0.9724653,0.9656426,0.9757509,0.97591007
086,10.0,,0.94251156,0.92902994,0.9527615,0.95459646
086,15.0,,0.88059044,0.8904552,0.9191278,0.9263143
086,20.0,,0.8964403,0.8779398,0.8960144,0.935219
086,25.0,,0.86139846,0.8539856,0.8558642,0.9070439
086,30.0,,0.83879757,0.8087055,0.8367164,0.8517011
087,5.0,,0.90025663,0.8667971,0.89289033,0.92884606
087,10.0,,0.8403518,0.78778505,0.8684083,0.90107673
087,15.0,,0.79419297,0.75148857,0.79981405,0.8289437
087,20.0,,0.7786556,0.6892943,0.75539863,0.7957635
087,25.0,,0.70062125,0.6610009,0.680844,0.7810011
087,30.0,,0.6208403,0.5840032,0.6420274,0.7216954
088,5.0,,0.88292384,0.87018317,0.883922,0.9341265
088,10.0,,0.81561637,0.7916776,0.783222,0.8178064
088,15.0,,0.77836126,0.7332279,0.688764,0.7612662
088,20.0,,0.75306773,0.7393979,0.7078611,0.77343065
088,25.0,,0.7065156,0.61548305,0.63416535,0.70545685
088,30.0,,0.67664486,0.5899821,0.563958,0.7016158
089,5.0,,0.98386353,0.9733043,0.97240114,0.9783727
089,10.0,,0.955784,0.9360814,0.9342087,0.9505743
089,15.0,,0.9297983,0.925179,0.9065218,0.9275052
089,20.0,,0.89987916,0.8783661,0.8747838,0.8965967
089,25.0,,0.8995233,0.8681271,0.8597796,0.89278877
089,30.0,,0.90769184,0.879654,0.8452776,0.8773581
090,5.0,,0.98650277,0.9810743,0.9814407,0.9886213
090,10.0,,0.97292566,0.9689862,0.9680801,0.9803024
090,15.0,,0.9521378,0.9547801,0.94459194,0.96185225
090,20.0,,0.9312038,0.93038964,0.91992277,0.9459542
090,25.0,,0.93986464,0.89657557,0.9083609,0.92482287
090,30.0,,0.910941,0.89906895,0.8609373,0.9089726
091,5.0,,0.9703064,0.96500933,0.9732722,0.9782881
091,10.0,,0.9461391,0.9325685,0.92174435,0.9497927
091,15.0,,0.92404234,0.91852134,0.9231726,0.9439023
091,20.0,,0.90033317,0.896449,0.862289,0.91932064
091,25.0,,0.86736304,0.8451102,0.8503868,0.9007379
091,30.0,,0.8091032,0.807786,0.7842675,0.87332195
092,5.0,,0.96553665,0.9510939,0.96090615,0.9711786
092,10.0,,0.9533622,0.926639,0.947834,0.9532042
092,15.0,,0.91219705,0.851517,0.8940531,0.921104
092,20.0,,0.87878555,0.835962,0.8583783,0.90037316
092,25.0,,0.8641414,0.7927278,0.8729878,0.8763644
092,30.0,,0.8240787,0.75772446,0.7863404,0.8387065
093,5.0,,0.96312624,0.9527694,0.9533272,0.9550631
093,10.0,,0.91661024,0.90705675,0.8968631,0.9234306
093,15.0,,0.8863022,0.8601911,0.82331127,0.872263
093,20.0,,0.82682574,0.8028953,0.81016415,0.8562893
093,25.0,,0.8451709,0.7913486,0.75379395,0.81229323
093,30.0,,0.80611616,0.77945006,0.74613875,0.7844764
094,5.0,,0.9911229,0.9876123,0.99080104,0.9924787
094,10.0,,0.9786923,0.969077,0.9766141,0.97955
094,15.0,,0.9641346,0.95257777,0.96566755,0.9693087
094,20.0,,0.95775515,0.9428428,0.9571869,0.9596852
094,25.0,,0.93976855,0.92885196,0.9400608,0.94312704
094,30.0,,0.92680883,0.9097155,0.9351569,0.9266344
095,5.0,,0.98343533,0.9765147,0.9851368,0.9864322
095,10.0,,0.9634005,0.9624671,0.9708376,0.97324795
095,15.0,,0.9368784,0.9407121,0.94335973,0.9584837
095,20.0,,0.91368896,0.92989284,0.93784875,0.9510179
095,25.0,,0.87226796,0.9005265,0.9100343,0.9198616
095,30.0,,0.8550459,0.87545496,0.8887578,0.9083575
096,5.0,,0.9951076,0.99441,0.9948067,0.9967471
096,10.0,,0.9860161,0.9861343,0.9862945,0.9892646
096,15.0,,0.97838223,0.9730491,0.9775654,0.9843224
096,20.0,,0.96875453,0.9687436,0.96565354,0.9770049
096,25.0,,0.9502501,0.96242326,0.9522934,0.9671473
096,30.0,,0.9421695,0.94989717,0.9468958,0.9570493
097,5.0,,0.92044204,0.92120236,0.9384028,0.9480338
097,10.0,,0.8843412,0.8653734,0.8956863,0.9028581
097,15.0,,0.83075505,0.8009454,0.8151464,0.8576168
097,20.0,,0.8503384,0.8162389,0.8185616,0.88856965
097,25.0,,0.8460352,0.78440344,0.8116421,0.8636648
097,30.0,,0.7416678,0.7338968,0.66811734,0.79220265
098,5.0,,0.9041741,0.87890476,0.9076124,0.9285291
098,10.0,,0.8633521,0.8148199,0.8506937,0.868656
098,15.0,,0.8096327,0.7810823,0.84830654,0.80795735
098,20.0,,0.75667685,0.71377534,0.7252266,0.7715042
098,25.0,,0.6922691,0.643917,0.6521371,0.685833
098,30.0,,0.6705478,0.61826295,0.62313837,0.6859103
099,5.0,,0.9733407,0.9764893,0.9767601,0.9879756
099,10.0,,0.95248544,0.94315434,0.9481206,0.9688318
099,15.0,,0.9371086,0.9339673,0.9387759,0.9527671
099,20.0,,0.91224325,0.89377856,0.8886374,0.9349399
099,25.0,,0.8957004,0.8843138,0.88919467,0.9287622
099,30.0,,0.86696935,0.8671797,0.8564045,0.88610363
100,5.0,,0.93980867,0.9445664,0.95211047,0.96363133
100,10.0,,0.8849962,0.8892656,0.885323,0.9223174
100,15.0,,0.8795971,0.84529066,0.86633873,0.90872604
100,20.0,,0.80191934,0.8215,0.79346246,0.8357711
100,25.0,,0.7709415,0.73968476,0.7169286,0.8162845
100,30.0,,0.7126977,0.67248654,0.70057523,0.79865205
101,5.0,,0.9957354,0.9933568,0.99455124,0.9961885
101,10.0,,0.98855495,0.9859894,0.9890635,0.98931736
101,15.0,,0.97777665,0.9747542,0.9796902,0.98084027
101,20.0,,0.96111387,0.9605402,0.96437836,0.9668751
101,25.0,,0.94379795,0.93884104,0.951315,0.9673348
101,30.0,,0.92569196,0.92832327,0.9372867,0.9543652
102,5.0,,0.94145477,0.89895177,0.9534522,0.9517834
102,10.0,,0.91050327,0.87669116,0.93069524,0.93165725
102,15.0,,0.8901427,0.7948707,0.8651529,0.90005654
102,20.0,,0.841621,0.74227715,0.82655275,0.864601
102,25.0,,0.818749,0.67435217,0.7781613,0.81934726
102,30.0,,0.7887271,0.69007385,0.75500184,0.8067673
103,5.0,,0.98244846,0.97717553,0.9811446,0.9878278
103,10.0,,0.95803136,0.9491184,0.95556253,0.9767433
103,15.0,,0.94926757,0.93354285,0.94918966,0.96460694
103,20.0,,0.9267371,0.9111046,0.9249552,0.9505631
103,25.0,,0.91284895,0.9174334,0.9081407,0.93707275
103,30.0,,0.90619546,0.87827843,0.8706589,0.9284824
104,5.0,,0.94900244,0.93437654,0.9346011,0.9322212
104,10.0,,0.91312367,0.8343096,0.8765682,0.89157873
104,15.0,,0.84986544,0.78912115,0.8008217,0.85069853
104,20.0,,0.8290962,0.7828797,0.7207833,0.823815
104,25.0,,0.80034125,0.74096066,0.7231518,0.736342
104,30.0,,0.73863554,0.6335442,0.65374345,0.7370212
105,5.0,,0.9102574,0.87472576,0.8863507,0.91210157
105,10.0,,0.8605264,0.81500226,0.7797775,0.8320108
105,15.0,,0.80589724,0.7310378,0.72417605,0.7818435
105,20.0,,0.7327033,0.6830907,0.6478516,0.7032087
105,25.0,,0.7028074,0.6029638,0.63676196,0.6611802
105,30.0,,0.6725482,0.60968834,0.59830475,0.6725361
106,5.0,,0.98516333,0.9798982,0.9836027,0.9906541
106,10.0,,0.96652025,0.9574305,0.9600846,0.97756773
106,15.0,,0.9599402,0.9551896,0.95859665,0.9735633
106,20.0,,0.93266606,0.90579504,0.9259268,0.952236
106,25.0,,0.9094436,0.8946425,0.8903742,0.93384695
106,30.0,,0.89794123,0.86568856,0.8799452,0.93027246
107,5.0,,0.9499169,0.9110317,0.93430805,0.9466446
107,10.0,,0.8903433,0.8724541,0.8776164,0.91558737
107,15.0,,0.8484979,0.7910889,0.8321004,0.884397
107,20.0,,0.85068417,0.7697829,0.8108987,0.8644343
107,25.0,,0.7577091,0.7492119,0.716232,0.8046697
107,30.0,,0.72422117,0.6631877,0.7359692,0.7692026
108,5.0,,0.9313738,0.9188962,0.9327305,0.9367606
108,10.0,,0.90048337,0.8652384,0.90272367,0.89683175
108,15.0,,0.87516487,0.82043666,0.83285546,0.8665097
108,20.0,,0.8120147,0.8236718,0.8059037,0.87269825
108,25.0,,0.7813279,0.7276663,0.7237376,0.8060108
108,30.0,,0.72995013,0.6760304,0.6824888,0.7773835
109,5.0,,0.977999,0.97593117,0.98163193,0.9865409
109,10.0,,0.96875256,0.95223075,0.95321643,0.973723
109,15.0,,0.92799574,0.92677325,0.94413835,0.9599225
109,20.0,,0.92558146,0.8898604,0.9072781,0.94065607
109,25.0,,0.9005147,0.89379156,0.8858635,0.93880993
109,30.0,,0.88656074,0.8661688,0.8773153,0.9150964
110,5.0,,0.9689552,0.9569513,0.9626874,0.9783644
110,10.0,,0.91703385,0.89497745,0.92616016,0.9465539
110,15.0,,0.91605794,0.8766617,0.8842234,0.9298481
110,20.0,,0.8921549,0.8572645,0.8703643,0.91960645
110,25.0,,0.851468,0.8051333,0.8606121,0.8641857
110,30.0,,0.86819625,0.8246122,0.8165993,0.88531125
111,5.0,,0.96340185,0.952306,0.95621085,0.9812342
111,10.0,,0.90249264,0.9018049,0.9036888,0.95496315
111,15.0,,0.9063032,0.8558927,0.8628852,0.92634255
111,20.0,,0.8894243,0.8409686,0.84120643,0.9232951
111,25.0,,0.85638565,0.83261526,0.8078557,0.9166577
111,30.0,,0.8021077,0.7098988,0.74330276,0.8630091
112,5.0,,0.98610157,0.9822403,0.9870959,0.9897589
112,10.0,,0.97320515,0.9624258,0.97181886,0.9726159
112,15.0,,0.9504049,0.9440771,0.94916755,0.966339
112,20.0,,0.93592536,0.9388928,0.9483639,0.9556649
112,25.0,,0.926565,0.90939265,0.93830085,0.9344223
112,30.0,,0.9172996,0.9029886,0.888451,0.9215379
113,5.0,,0.92402774,0.8888159,0.93153834,0.9199975
113,10.0,,0.8495236,0.7803831,0.83627224,0.84826225
113,15.0,,0.80017245,0.72673297,0.7885445,0.78430986
113,20.0,,0.7993765,0.72195566,0.7688296,0.77137554
113,25.0,,0.76669604,0.6558286,0.69193995,0.7294631
113,30.0,,0.74617267,0.67771614,0.6513154,0.72311145
114,5.0,,0.976038,0.9685233,0.9706729,0.9840599
114,10.0,,0.9557155,0.9495214,0.9490034,0.9743744
114,15.0,,0.93040943,0.88412094,0.89945704,0.9445369
114,20.0,,0.90165615,0.85685825,0.8841312,0.9255646
114,25.0,,0.8555094,0.8510719,0.8478283,0.9042347
114,30.0,,0.8473741,0.8267987,0.8068642,0.89700466
115,5.0,,0.9622758,0.9393726,0.9573025,0.956287
115,10.0,,0.93195873,0.88948023,0.90788376,0.92292225
115,15.0,,0.88917166,0.8059102,0.8494241,0.8753786
115,20.0,,0.87770885,0.8258227,0.8290788,0.86568475
115,25.0,,0.8446824,0.81224746,0.7888956,0.79411507
115,30.0,,0.8229742,0.7419061,0.74619764,0.7058849
116,5.0,,0.9796062,0.9758735,0.9764098,0.9835749
116,10.0,,0.95336103,0.954582,0.95562696,0.96615493
116,15.0,,0.94705576,0.9306519,0.93729824,0.957322
116,20.0,,0.9081376,0.8915067,0.9085562,0.9180977
116,25.0,,0.87585306,0.8797099,0.8643024,0.91971517
116,30.0,,0.87458616,0.863488,0.876346,0.89161813
117,5.0,,0.98304373,0.9813345,0.9824288,0.9903922
117,10.0,,0.9616485,0.9580456,0.9614123,0.9726815
117,15.0,,0.9306971,0.9480531,0.953034,0.9619493
117,20.0,,0.91632867,0.91149014,0.9365051,0.93833035
117,25.0,,0.8935653,0.90641934,0.91163075,0.92697704
117,30.0,,0.8873355,0.9014393,0.86819804,0.90698236
118,5.0,,0.9885458,0.9828623,0.98639494,0.9893597
118,10.0,,0.9684883,0.96005803,0.96340775,0.9708025
118,15.0,,0.9584466,0.9324261,0.9452732,0.9655274
118,20.0,,0.932326,0.91401356,0.93511355,0.9513142
118,25.0,,0.9171624,0.8945557,0.8962559,0.9308808
118,30.0,,0.88986975,0.8902436,0.8926354,0.9159769
119,5.0,,0.9647922,0.9557458,0.9624662,0.9806221
119,10.0,,0.92866886,0.9166154,0.9222306,0.95781994
119,15.0,,0.89498883,0.88398206,0.8712197,0.92856896
119,20.0,,0.8750692,0.83459395,0.8212513,0.89377934
119,25.0,,0.85052013,0.8352864,0.8479817,0.88108534
119,30.0,,0.7668749,0.7812734,0.7496726,0.82221055
120,5.0,,0.9351724,0.8811793,0.90230966,0.9267279
120,10.0,,0.85577935,0.78558505,0.7943572,0.8438226
120,15.0,,0.8074904,0.7071615,0.7323735,0.73398376
120,20.0,,0.75290054,0.6808794,0.7298432,0.76719487
120,25.0,,0.7397829,0.58724,0.6846413,0.7005641
120,30.0,,0.72105145,0.5684843,0.6394125,0.7033431
121,5.0,,0.98988146,0.9862975,0.9883618,0.9915733
121,10.0,,0.97524065,0.9775205,0.9747963,0.98259175
121,15.0,,0.9636017,0.9612799,0.95918036,0.96980596
121,20.0,,0.9470003,0.9456076,0.94801635,0.966486
121,25.0,,0.9331163,0.9327208,0.9315454,0.9535597
121,30.0,,0.9110805,0.9182198,0.89951324,0.9444593
122,5.0,,0.970915,0.9559147,0.9705056,0.97297716
122,10.0,,0.9418003,0.9048409,0.9141676,0.9388173
122,15.0,,0.90869474,0.88190883,0.89807206,0.8993436
122,20.0,,0.89592975,0.8429109,0.8854657,0.89334345
122,25.0,,0.8540595,0.79307044,0.86419654,0.85671556
122,30.0,,0.85641676,0.78415567,0.82276326,0.8511582
123,5.0,,0.967581,0.9669045,0.97458136,0.97149813
123,10.0,,0.94605577,0.937012,0.96151584,0.9562376
123,15.0,,0.8990399,0.90777385,0.92568684,0.9182306
123,20.0,,0.87080085,0.85470587,0.91654897,0.89238626
123,25.0,,0.83517426,0.85030866,0.8822535,0.8747379
123,30.0,,0.8322003,0.7922312,0.86750376,0.8529394
124,5.0,,0.977979,0.96392524,0.9720774,0.98495674
124,10.0,,0.96808475,0.9563321,0.95651585,0.9749462
124,15.0,,0.93643695,0.917334,0.9196006,0.95459807
124,20.0,,0.92590964,0.8899148,0.90901136,0.9459109
124,25.0,,0.9133153,0.8625627,0.8547664,0.9124304
124,30.0,,0.88182104,0.8433166,0.8461914,0.9038352
125,5.0,,0.96040833,0.94759,0.9555627,0.96235615
125,10.0,,0.92915016,0.9065477,0.91783416,0.9381746
125,15.0,,0.90336764,0.86354977,0.87611157,0.90492505
125,20.0,,0.87005574,0.8293938,0.8464185,0.89531887
125,25.0,,0.8488512,0.77744806,0.80551505,0.8518352
125,30.0,,0.82572836,0.7556468,0.74500555,0.8396338
126,5.0,,0.9732933,0.95915645,0.96962255,0.98227245
126,10.0,,0.9450298,0.9290346,0.9490265,0.9585328
126,15.0,,0.93272597,0.9100101,0.9107331,0.956418
126,20.0,,0.900994,0.8805108,0.89099616,0.9244473
126,25.0,,0.8685523,0.8442944,0.83245337,0.92050993
126,30.0,,0.8562176,0.7510454,0.8140936,0.8769066
127,5.0,,0.9648709,0.9611482,0.9674322,0.9784173
127,10.0,,0.93139535,0.9281603,0.94324857,0.9590401
127,15.0,,0.9164086,0.9057103,0.92127526,0.95279837
127,20.0,,0.8539264,0.8481672,0.8641435,0.91244465
127,25.0,,0.87363774,0.844022,0.8708736,0.90709955
127,30.0,,0.79850906,0.8201918,0.8058826,0.86481464
128,5.0,,0.9535528,0.9203911,0.9407308,0.9465739
128,10.0,,0.913831,0.8858682,0.8929664,0.91705984
128,15.0,,0.86037964,0.81164515,0.8699749,0.8860794
128,20.0,,0.82504475,0.8024666,0.81984043,0.8402994
128,25.0,,0.7500208,0.7290318,0.78488654,0.79618776
128,30.0,,0.74783605,0.6796145,0.7380836,0.7513204
129,5.0,,0.9462257,0.9196174,0.9282965,0.9572178
129,10.0,,0.9125638,0.9037201,0.8859489,0.9203931
129,15.0,,0.8869027,0.83876985,0.83583355,0.90170103
129,20.0,,0.8332443,0.8189138,0.81003314,0.840989
129,25.0,,0.8242433,0.7730062,0.7245673,0.80004394
129,30.0,,0.8050965,0.7600045,0.6623342,0.77631164
130,5.0,,0.9308803,0.9227064,0.9437388,0.94895536
130,10.0,,0.849712,0.8451454,0.89257115,0.8599027
130,15.0,,0.7857311,0.78766537,0.7936178,0.8049763
130,20.0,,0.7355974,0.7917394,0.80951774,0.7953682
130,25.0,,0.76488405,0.70737433,0.732589,0.7441111
130,30.0,,0.7083823,0.6846965,0.6934464,0.72398096
131,5.0,,0.91808933,0.90492773,0.91413987,0.9427649
131,10.0,,0.8826221,0.8478028,0.85280937,0.87338144
131,15.0,,0.8119166,0.7951798,0.77007407,0.810365
131,20.0,,0.80673087,0.720551,0.70073205,0.775745
131,25.0,,0.7838028,0.72566783,0.68398833,0.7488532
131,30.0,,0.748143,0.6396447,0.56173146,0.72411805
132,5.0,,0.96045375,0.9326544,0.9365546,0.9609034
132,10.0,,0.9147779,0.89817625,0.90743536,0.93603563
132,15.0,,0.91624826,0.8534653,0.8725209,0.90610236
132,20.0,,0.8656867,0.7903849,0.8164063,0.87332237
132,25.0,,0.8364284,0.7904785,0.77005666,0.8305561
132,30.0,,0.7876719,0.76081854,0.7176573,0.78765327
133,5.0,,0.9388094,0.88521117,0.9212646,0.92840695
133,10.0,,0.8898387,0.8437814,0.8720183,0.8964833
133,15.0,,0.81875694,0.76853323,0.8094125,0.8255106
133,20.0,,0.8171962,0.7174598,0.76617426,0.8117455
133,25.0,,0.7987185,0.61764777,0.6623279,0.7938815
133,30.0,,0.73426706,0.6356347,0.62753075,0.7525592
134,5.0,,0.93613523,0.905284,0.9519919,0.9529779
134,10.0,,0.8944005,0.86246926,0.90437734,0.9049957
134,15.0,,0.8401955,0.78311616,0.8484123,0.81476235
134,20.0,,0.7897231,0.74147177,0.79292184,0.81633466
134,25.0,,0.7815907,0.6956521,0.7441617,0.7590332
134,30.0,,0.7412639,0.6897653,0.7135387,0.7630964
135,5.0,,0.9601399,0.9521135,0.9638479,0.9667717
135,10.0,,0.9202676,0.8910262,0.89398444,0.9226036
135,15.0,,0.8825204,0.83651215,0.8547067,0.8935412
135,20.0,,0.8438654,0.8083136,0.82450026,0.86403805
135,25.0,,0.7756564,0.74758554,0.8030829,0.7911959
135,30.0,,0.77060384,0.71403074,0.68129116,0.8089569
136,5.0,,0.9208513,0.90269333,0.9338984,0.937926
136,10.0,,0.86718625,0.82972157,0.8531071,0.9086719
136,15.0,,0.8546467,0.8080958,0.7470359,0.8641575
136,20.0,,0.7853288,0.69829774,0.77426547,0.8418114
136,25.0,,0.748002,0.75968844,0.73086435,0.8014601
136,30.0,,0.7597466,0.68560976,0.66781586,0.80321205
137,5.0,,0.98577523,0.97688097,0.9789808,0.98548096
137,10.0,,0.96611077,0.94657195,0.9523843,0.96787006
137,15.0,,0.94735384,0.9210594,0.9308574,0.95797056
137,20.0,,0.93068695,0.9115713,0.911455,0.9409324
137,25.0,,0.9000565,0.86850584,0.87443525,0.919375
137,30.0,,0.8999129,0.860912,0.8806746,0.90871304
138,5.0,,0.97320485,0.9428983,0.96632624,0.9788457
138,10.0,,0.9459768,0.9184309,0.9404252,0.95103943
138,15.0,,0.92615116,0.8877515,0.91473013,0.92907906
138,20.0,,0.90331155,0.8590059,0.8765385,0.9128608
138,25.0,,0.898232,0.8028961,0.8464786,0.8553675
138,30.0,,0.86208904,0.8088677,0.83952767,0.8665456
139,5.0,,0.9894226,0.98741716,0.9890337,0.99428254
139,10.0,,0.97359127,0.96813124,0.97804105,0.98266643
139,15.0,,0.96292824,0.9547253,0.9612753,0.9773657
139,20.0,,0.9385796,0.92274505,0.9569261,0.957725
139,25.0,,0.92862314,0.9149631,0.93549806,0.9442097
139,30.0,,0.9027241,0.89442456,0.9239952,0.94580585
140,5.0,,0.9834117,0.98459405,0.98781395,0.9867957
140,10.0,,0.96903986,0.96196014,0.97284293,0.97144914
140,15.0,,0.93534905,0.92565125,0.9475649,0.95350975
140,20.0,,0.9136869,0.91159785,0.93338555,0.9397052
140,25.0,,0.90333194,0.8814194,0.90177643,0.90910226
140,30.0,,0.88288414,0.86730134,0.8999989,0.9026112
141,5.0,,0.9767328,0.9671704,0.9733397,0.9773077
141,10.0,,0.95283026,0.92864853,0.9357758,0.9455838
141,15.0,,0.9163649,0.9029591,0.9223589,0.9231332
141,20.0,,0.900979,0.88190943,0.88338387,0.8988861
141,25.0,,0.8434441,0.8214153,0.89140654,0.87767375
141,30.0,,0.8545625,0.8200317,0.84683454,0.8531629
142,5.0,,0.9385938,0.91628563,0.92695427,0.94296265
142,10.0,,0.899402,0.893252,0.87317216,0.91691864
142,15.0,,0.8756216,0.8687193,0.8604796,0.8860902
142,20.0,,0.8556841,0.83006257,0.8477198,0.8480143
142,25.0,,0.8212261,0.8118774,0.7633611,0.79967684
142,30.0,,0.77279747,0.7679984,0.7433084,0.7887777
143,5.0,,0.9844753,0.97886246,0.98902607,0.9939965
143,10.0,,0.9720302,0.9636654,0.97747064,0.984728
143,15.0,,0.94220394,0.9458092,0.9521769,0.96993035
143,20.0,,0.9124122,0.9246432,0.93598086,0.95976514
143,25.0,,0.92036486,0.9161969,0.92144305,0.9543009
143,30.0,,0.8899372,0.88415176,0.88438046,0.9147899
144,5.0,,0.9309894,0.9254205,0.9392106,0.95774287
144,10.0,,0.87754107,0.85402733,0.9104174,0.9216561
144,15.0,,0.8322623,0.76742357,0.8288839,0.87406456
144,20.0,,0.8088215,0.77442485,0.80181843,0.8755383
144,25.0,,0.7415983,0.71728975,0.80063164,0.8063631
144,30.0,,0.70261794,0.6927445,0.7546065,0.76494104
145,5.0,,0.96863145,0.9583211,0.95287246,0.97466296
145,10.0,,0.95537925,0.923036,0.93319374,0.9595565
145,15.0,,0.92258364,0.90042853,0.9081997,0.93883854
145,20.0,,0.9039381,0.8796324,0.8581415,0.8933632
145,25.0,,0.87955344,0.8466129,0.8232957,0.88521856
145,30.0,,0.8607894,0.80433095,0.8106553,0.883588
146,5.0,,0.9931788,0.9919356,0.99324363,0.993672
146,10.0,,0.9859248,0.9861207,0.98503417,0.982618
146,15.0,,0.97518873,0.9749738,0.97653985,0.97341335
146,20.0,,0.9704859,0.9638247,0.9655829,0.9677708
146,25.0,,0.9547525,0.94417983,0.9426259,0.9487998
146,30.0,,0.93477285,0.9406084,0.9314038,0.93232805
147,5.0,,0.9845912,0.97811294,0.970294,0.97970957
147,10.0,,0.95798177,0.95192325,0.945408,0.9681313
147,15.0,,0.93074065,0.9286902,0.9324387,0.93264234
147,20.0,,0.91988313,0.91788805,0.8706586,0.9239348
147,25.0,,0.9012121,0.896927,0.8596419,0.91688865
147,30.0,,0.8787186,0.8755578,0.8375915,0.91105264
148,5.0,,0.8890759,0.88271976,0.9286115,0.9411022
148,10.0,,0.85738766,0.84039277,0.85345805,0.90775406
148,15.0,,0.8054247,0.7776335,0.82140815,0.84482795
148,20.0,,0.74752337,0.6770915,0.7487378,0.7322434
148,25.0,,0.738362,0.68028283,0.7551554,0.7495709
148,30.0,,0.73471856,0.68374383,0.67618495,0.69279015
149,5.0,,0.9555389,0.9142318,0.9386075,0.9452189
149,10.0,,0.9091474,0.828669,0.8898918,0.892037
149,15.0,,0.8796279,0.77710116,0.86438215,0.878561
149,20.0,,0.82863545,0.75963205,0.7605657,0.8511864
149,25.0,,0.7680071,0.62109685,0.7457071,0.76537776
149,30.0,,0.72558564,0.574897,0.6898521,0.7130152
150,5.0,,0.9349261,0.91420203,0.9311154,0.9440178
150,10.0,,0.8823374,0.874953,0.8597233,0.86227787
150,15.0,,0.88032573,0.8345393,0.81825686,0.85334766
